Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
movilidad-eco-funda-de-laptop-artesanal-14,Funda de Laptop Artesanal Atelier N14,<p>Exquisito funda de laptop elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Movilidad y Botellas,"Movilidad y Botellas, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-MOV-354,450,shopify,50,deny,manual,71.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Funda de Laptop Artesanal Atelier N14,FALSE,Funda de Laptop Artesanal Atelier N14,Comprar Funda de Laptop Artesanal Atelier N14 en Atelier Minimal Store.,active
movilidad-eco-botella-termica-organico-15,Botella Termica Organico Atelier N15,<p>Exquisito botella termica elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Movilidad y Botellas,"Movilidad y Botellas, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-MOV-355,450,shopify,50,deny,manual,75.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Botella Termica Organico Atelier N15,FALSE,Botella Termica Organico Atelier N15,Comprar Botella Termica Organico Atelier N15 en Atelier Minimal Store.,active
movilidad-eco-bolsa-tote-botanico-16,Bolsa Tote Botanico Atelier N16,<p>Exquisito bolsa tote elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Movilidad y Botellas,"Movilidad y Botellas, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-MOV-356,450,shopify,50,deny,manual,80.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Bolsa Tote Botanico Atelier N16,FALSE,Bolsa Tote Botanico Atelier N16,Comprar Bolsa Tote Botanico Atelier N16 en Atelier Minimal Store.,active
movilidad-eco-mochila-de-lona-atelier-17,Mochila de Lona Atelier Atelier N17,<p>Exquisito mochila de lona elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Movilidad y Botellas,"Movilidad y Botellas, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-MOV-357,450,shopify,50,deny,manual,84.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Mochila de Lona Atelier Atelier N17,FALSE,Mochila de Lona Atelier Atelier N17,Comprar Mochila de Lona Atelier Atelier N17 en Atelier Minimal Store.,active
movilidad-eco-vasito-plegable-pastel-18,Vasito Plegable Pastel Atelier N18,<p>Exquisito vasito plegable elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Movilidad y Botellas,"Movilidad y Botellas, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-MOV-358,450,shopify,50,deny,manual,89.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Vasito Plegable Pastel Atelier N18,FALSE,Vasito Plegable Pastel Atelier N18,Comprar Vasito Plegable Pastel Atelier N18 en Atelier Minimal Store.,active
movilidad-eco-funda-de-laptop-puro-19,Funda de Laptop Puro Atelier N19,<p>Exquisito funda de laptop elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Movilidad y Botellas,"Movilidad y Botellas, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-MOV-359,450,shopify,50,deny,manual,93.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Funda de Laptop Puro Atelier N19,FALSE,Funda de Laptop Puro Atelier N19,Comprar Funda de Laptop Puro Atelier N19 en Atelier Minimal Store.,active
movilidad-eco-botella-termica-eco-20,Botella Termica Eco Atelier N20,<p>Exquisito botella termica elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Movilidad y Botellas,"Movilidad y Botellas, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-MOV-360,450,shopify,50,deny,manual,98.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Botella Termica Eco Atelier N20,FALSE,Botella Termica Eco Atelier N20,Comprar Botella Termica Eco Atelier N20 en Atelier Minimal Store.,active
arte-botanico-cuadro-eucalipto-puro-1,Cuadro Eucalipto Puro Atelier N1,<p>Exquisito cuadro eucalipto elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Arte y Cuadros Botanicos,"Arte y Cuadros Botanicos, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ART-361,450,shopify,50,deny,manual,32.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Cuadro Eucalipto Puro Atelier N1,FALSE,Cuadro Eucalipto Puro Atelier N1,Comprar Cuadro Eucalipto Puro Atelier N1 en Atelier Minimal Store.,active
arte-botanico-marco-de-roble-eco-2,Marco de Roble Eco Atelier N2,<p>Exquisito marco de roble elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Arte y Cuadros Botanicos,"Arte y Cuadros Botanicos, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ART-362,450,shopify,50,deny,manual,37.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Marco de Roble Eco Atelier N2,FALSE,Marco de Roble Eco Atelier N2,Comprar Marco de Roble Eco Atelier N2 en Atelier Minimal Store.,active
arte-botanico-prensa-de-flores-mate-3,Prensa de Flores Mate Atelier N3,<p>Exquisito prensa de flores elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Arte y Cuadros Botanicos,"Arte y Cuadros Botanicos, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ART-363,450,shopify,50,deny,manual,41.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Prensa de Flores Mate Atelier N3,FALSE,Prensa de Flores Mate Atelier N3,Comprar Prensa de Flores Mate Atelier N3 en Atelier Minimal Store.,active
arte-botanico-poster-minimal-artesanal-4,Poster Minimal Artesanal Atelier N4,<p>Exquisito poster minimal elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Arte y Cuadros Botanicos,"Arte y Cuadros Botanicos, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ART-364,450,shopify,50,deny,manual,46.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Poster Minimal Artesanal Atelier N4,FALSE,Poster Minimal Artesanal Atelier N4,Comprar Poster Minimal Artesanal Atelier N4 en Atelier Minimal Store.,active
arte-botanico-lamina-hojas-organico-5,Lamina Hojas Organico Atelier N5,<p>Exquisito lamina hojas elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Arte y Cuadros Botanicos,"Arte y Cuadros Botanicos, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ART-365,450,shopify,50,deny,manual,50.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Lamina Hojas Organico Atelier N5,FALSE,Lamina Hojas Organico Atelier N5,Comprar Lamina Hojas Organico Atelier N5 en Atelier Minimal Store.,active
arte-botanico-cuadro-eucalipto-botanico-6,Cuadro Eucalipto Botanico Atelier N6,<p>Exquisito cuadro eucalipto elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Arte y Cuadros Botanicos,"Arte y Cuadros Botanicos, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ART-366,450,shopify,50,deny,manual,55.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Cuadro Eucalipto Botanico Atelier N6,FALSE,Cuadro Eucalipto Botanico Atelier N6,Comprar Cuadro Eucalipto Botanico Atelier N6 en Atelier Minimal Store.,active
arte-botanico-marco-de-roble-atelier-7,Marco de Roble Atelier Atelier N7,<p>Exquisito marco de roble elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Arte y Cuadros Botanicos,"Arte y Cuadros Botanicos, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ART-367,450,shopify,50,deny,manual,59.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Marco de Roble Atelier Atelier N7,FALSE,Marco de Roble Atelier Atelier N7,Comprar Marco de Roble Atelier Atelier N7 en Atelier Minimal Store.,active
arte-botanico-prensa-de-flores-pastel-8,Prensa de Flores Pastel Atelier N8,<p>Exquisito prensa de flores elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Arte y Cuadros Botanicos,"Arte y Cuadros Botanicos, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ART-368,450,shopify,50,deny,manual,64.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Prensa de Flores Pastel Atelier N8,FALSE,Prensa de Flores Pastel Atelier N8,Comprar Prensa de Flores Pastel Atelier N8 en Atelier Minimal Store.,active
arte-botanico-poster-minimal-puro-9,Poster Minimal Puro Atelier N9,<p>Exquisito poster minimal elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Arte y Cuadros Botanicos,"Arte y Cuadros Botanicos, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ART-369,450,shopify,50,deny,manual,68.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Poster Minimal Puro Atelier N9,FALSE,Poster Minimal Puro Atelier N9,Comprar Poster Minimal Puro Atelier N9 en Atelier Minimal Store.,active
arte-botanico-lamina-hojas-eco-10,Lamina Hojas Eco Atelier N10,<p>Exquisito lamina hojas elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Arte y Cuadros Botanicos,"Arte y Cuadros Botanicos, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ART-370,450,shopify,50,deny,manual,73.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Lamina Hojas Eco Atelier N10,FALSE,Lamina Hojas Eco Atelier N10,Comprar Lamina Hojas Eco Atelier N10 en Atelier Minimal Store.,active
arte-botanico-cuadro-eucalipto-mate-11,Cuadro Eucalipto Mate Atelier N11,<p>Exquisito cuadro eucalipto elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Arte y Cuadros Botanicos,"Arte y Cuadros Botanicos, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ART-371,450,shopify,50,deny,manual,77.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Cuadro Eucalipto Mate Atelier N11,FALSE,Cuadro Eucalipto Mate Atelier N11,Comprar Cuadro Eucalipto Mate Atelier N11 en Atelier Minimal Store.,active
arte-botanico-marco-de-roble-artesanal-12,Marco de Roble Artesanal Atelier N12,<p>Exquisito marco de roble elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Arte y Cuadros Botanicos,"Arte y Cuadros Botanicos, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ART-372,450,shopify,50,deny,manual,82.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Marco de Roble Artesanal Atelier N12,FALSE,Marco de Roble Artesanal Atelier N12,Comprar Marco de Roble Artesanal Atelier N12 en Atelier Minimal Store.,active
arte-botanico-prensa-de-flores-organico-13,Prensa de Flores Organico Atelier N13,<p>Exquisito prensa de flores elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Arte y Cuadros Botanicos,"Arte y Cuadros Botanicos, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ART-373,450,shopify,50,deny,manual,86.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Prensa de Flores Organico Atelier N13,FALSE,Prensa de Flores Organico Atelier N13,Comprar Prensa de Flores Organico Atelier N13 en Atelier Minimal Store.,active
arte-botanico-poster-minimal-botanico-14,Poster Minimal Botanico Atelier N14,<p>Exquisito poster minimal elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Arte y Cuadros Botanicos,"Arte y Cuadros Botanicos, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ART-374,450,shopify,50,deny,manual,91.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Poster Minimal Botanico Atelier N14,FALSE,Poster Minimal Botanico Atelier N14,Comprar Poster Minimal Botanico Atelier N14 en Atelier Minimal Store.,active
arte-botanico-lamina-hojas-atelier-15,Lamina Hojas Atelier Atelier N15,<p>Exquisito lamina hojas elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Arte y Cuadros Botanicos,"Arte y Cuadros Botanicos, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ART-375,450,shopify,50,deny,manual,70.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Lamina Hojas Atelier Atelier N15,FALSE,Lamina Hojas Atelier Atelier N15,Comprar Lamina Hojas Atelier Atelier N15 en Atelier Minimal Store.,active
arte-botanico-cuadro-eucalipto-pastel-16,Cuadro Eucalipto Pastel Atelier N16,<p>Exquisito cuadro eucalipto elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Arte y Cuadros Botanicos,"Arte y Cuadros Botanicos, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ART-376,450,shopify,50,deny,manual,75.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Cuadro Eucalipto Pastel Atelier N16,FALSE,Cuadro Eucalipto Pastel Atelier N16,Comprar Cuadro Eucalipto Pastel Atelier N16 en Atelier Minimal Store.,active
arte-botanico-marco-de-roble-puro-17,Marco de Roble Puro Atelier N17,<p>Exquisito marco de roble elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Arte y Cuadros Botanicos,"Arte y Cuadros Botanicos, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ART-377,450,shopify,50,deny,manual,79.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Marco de Roble Puro Atelier N17,FALSE,Marco de Roble Puro Atelier N17,Comprar Marco de Roble Puro Atelier N17 en Atelier Minimal Store.,active
arte-botanico-prensa-de-flores-eco-18,Prensa de Flores Eco Atelier N18,<p>Exquisito prensa de flores elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Arte y Cuadros Botanicos,"Arte y Cuadros Botanicos, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ART-378,450,shopify,50,deny,manual,84.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Prensa de Flores Eco Atelier N18,FALSE,Prensa de Flores Eco Atelier N18,Comprar Prensa de Flores Eco Atelier N18 en Atelier Minimal Store.,active
arte-botanico-poster-minimal-mate-19,Poster Minimal Mate Atelier N19,<p>Exquisito poster minimal elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Arte y Cuadros Botanicos,"Arte y Cuadros Botanicos, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ART-379,450,shopify,50,deny,manual,88.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Poster Minimal Mate Atelier N19,FALSE,Poster Minimal Mate Atelier N19,Comprar Poster Minimal Mate Atelier N19 en Atelier Minimal Store.,active
arte-botanico-lamina-hojas-artesanal-20,Lamina Hojas Artesanal Atelier N20,<p>Exquisito lamina hojas elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Arte y Cuadros Botanicos,"Arte y Cuadros Botanicos, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ART-380,450,shopify,50,deny,manual,93.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Lamina Hojas Artesanal Atelier N20,FALSE,Lamina Hojas Artesanal Atelier N20,Comprar Lamina Hojas Artesanal Atelier N20 en Atelier Minimal Store.,active
muebles-auxiliares-taburete-bajo-mate-1,Taburete Bajo Mate Atelier N1,<p>Exquisito taburete bajo elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Muebles Auxiliares,"Muebles Auxiliares, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-MUE-381,450,shopify,50,deny,manual,27.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Taburete Bajo Mate Atelier N1,FALSE,Taburete Bajo Mate Atelier N1,Comprar Taburete Bajo Mate Atelier N1 en Atelier Minimal Store.,active
muebles-auxiliares-perchero-pie-artesanal-2,Perchero Pie Artesanal Atelier N2,<p>Exquisito perchero pie elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Muebles Auxiliares,"Muebles Auxiliares, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-MUE-382,450,shopify,50,deny,manual,32.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Perchero Pie Artesanal Atelier N2,FALSE,Perchero Pie Artesanal Atelier N2,Comprar Perchero Pie Artesanal Atelier N2 en Atelier Minimal Store.,active
muebles-auxiliares-revistero-madera-organico-3,Revistero Madera Organico Atelier N3,<p>Exquisito revistero madera elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Muebles Auxiliares,"Muebles Auxiliares, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-MUE-383,450,shopify,50,deny,manual,36.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Revistero Madera Organico Atelier N3,FALSE,Revistero Madera Organico Atelier N3,Comprar Revistero Madera Organico Atelier N3 en Atelier Minimal Store.,active
muebles-auxiliares-banca-entrada-botanico-4,Banca Entrada Botanico Atelier N4,<p>Exquisito banca entrada elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Muebles Auxiliares,"Muebles Auxiliares, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-MUE-384,450,shopify,50,deny,manual,41.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Banca Entrada Botanico Atelier N4,FALSE,Banca Entrada Botanico Atelier N4,Comprar Banca Entrada Botanico Atelier N4 en Atelier Minimal Store.,active
